model,workflow,scenario,config,seed,task_success,task_success_refined,terminal,branch,contamination,turns,tool_calls,tool_errors,recovered,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_tokens,cost_usd,attempted_unknown_field,attempted_inactive_field,attempted_not_complete,admitted_inactive_field,admitted_not_complete,attempted_invalid_value,attempted_not_confirmed,attempted_already_submitted,attempted_wrong_kind,admitted_wrong_kind,admitted_invalid_value,attempted_evidence_missing,admitted_evidence_missing,admitted_not_confirmed
gpt-5.4-mini,incident_response,t5-happy-credentials-eradication,C5,1,False,False,escalated,,0,6,23,0,False,78580,1443,0,0,80023,0.022531,0,5,1,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-happy-exfiltration-breach,C5,0,False,False,committed,data_exfiltration,0,6,31,0,False,109217,1076,0,0,110293,0.02945625,0,0,1,0,0,0,0,1,1,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-happy-exfiltration-breach,C5,1,False,False,committed,data_exfiltration,0,6,27,0,False,77093,1337,0,0,78430,0.02194725,0,0,0,0,0,0,0,1,1,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-happy-phishing-takeover,C5,0,False,False,escalated,,0,6,39,0,False,118200,2125,0,0,120325,0.0338,0,1,1,0,0,0,0,0,3,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-happy-phishing-takeover,C5,1,True,True,committed,phishing_bec,0,6,36,0,False,119193,1519,0,0,120712,0.03283625,0,1,1,0,0,0,0,0,5,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-happy-ransomware-restore,C5,0,False,False,committed,ransomware,0,6,39,0,False,133412,2182,0,0,135594,0.037717,0,2,3,0,0,0,0,0,3,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-happy-ransomware-restore,C5,1,True,True,committed,ransomware,0,6,26,0,False,78776,1781,0,0,80557,0.023256,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-insufficient-evidence-escalate-ransom-rebuild,C5,0,False,False,committed,ransomware,0,5,27,0,False,90080,1414,0,0,91494,0.025348,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-insufficient-evidence-escalate-ransom-rebuild,C5,1,False,False,committed,ransomware,0,5,47,0,False,153214,1726,0,0,154940,0.0417555,0,0,2,0,0,0,0,0,2,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-insufficient-evidence-escalate-ransom-stale,C5,0,False,False,escalated,,0,5,26,0,False,88810,1227,0,0,90037,0.0246565,0,1,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-insufficient-evidence-escalate-ransom-stale,C5,1,False,False,committed,ransomware,0,5,30,0,False,92863,1005,0,0,93868,0.02522575,0,2,1,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-misleading-evidence-phishing,C5,0,False,False,committed,phishing_bec,0,6,38,0,False,101625,1631,0,0,103256,0.02866825,0,1,2,0,0,0,0,0,6,0,0,2,0,0
gpt-5.4-mini,incident_response,t5-misleading-evidence-phishing,C5,1,True,True,committed,phishing_bec,0,6,39,0,False,116394,1593,0,0,117987,0.0322845,0,1,1,0,0,0,0,0,7,0,0,1,0,0
gpt-5.4-mini,incident_response,t5-multi-answer-phishing,C5,0,False,False,escalated,,0,3,32,0,False,109426,993,0,0,110419,0.0293425,0,0,2,0,0,0,0,0,5,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-multi-answer-phishing,C5,1,True,True,committed,phishing_bec,0,3,30,0,False,101697,880,0,0,102577,0.02718425,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-out-of-order-ransomware,C5,0,True,True,committed,ransomware,0,3,32,0,False,91571,1614,0,0,93185,0.02612075,0,2,0,0,0,0,0,0,6,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-out-of-order-ransomware,C5,1,True,True,committed,ransomware,0,3,36,0,False,106431,1303,0,0,107734,0.02921375,0,2,1,0,0,0,0,0,8,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-premature-commit-credentials,C5,0,False,False,committed,compromised_credentials,0,5,26,0,False,67685,1161,0,0,68846,0.01924325,0,0,0,0,0,0,0,1,4,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-premature-commit-credentials,C5,1,False,False,none,,0,5,31,0,False,102744,1378,0,0,104122,0.028442,0,1,2,0,0,0,0,0,6,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-prompt-injection-ransomware,C5,0,False,False,none,,0,5,21,0,False,52205,1278,0,0,53483,0.01560725,0,1,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-prompt-injection-ransomware,C5,1,True,True,committed,ransomware,0,5,37,0,False,89740,1370,0,0,91110,0.025175,0,2,0,0,0,0,0,0,5,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-correction-branch-switch-deep,C5,0,False,False,committed,leukemia,0,10,55,0,False,348273,2290,0,0,350563,0.09164825,0,6,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-correction-branch-switch-deep,C5,1,False,False,none,,0,10,21,0,False,107715,1830,0,0,109545,0.03058875,0,14,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-duplicate-commit,C5,0,True,True,committed,lymphoma,0,9,49,0,False,304093,1652,0,0,305745,0.07932725,0,1,1,0,0,0,0,0,2,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-duplicate-commit,C5,1,False,False,none,,0,9,14,0,False,114072,1268,0,0,115340,0.031054,0,7,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-escalate-cohort-lymphoma,C5,0,False,False,none,,0,7,73,0,False,368454,2291,0,0,370745,0.0966955,0,4,5,0,0,0,0,0,7,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-escalate-cohort-lymphoma,C5,1,False,False,none,,0,7,40,0,False,206927,1915,0,0,208842,0.05556175,0,2,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-happy-enroll-lymphoma,C5,0,False,False,none,,0,11,53,0,False,332563,2505,0,0,335068,0.08815075,0,1,3,0,0,0,0,0,5,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-happy-enroll-lymphoma,C5,1,True,True,committed,lymphoma,0,11,73,0,False,402983,2300,0,0,405283,0.10534575,0,1,1,0,0,0,0,0,4,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-happy-enroll-solid,C5,0,False,False,committed,solid_tumor,0,8,55,0,False,269476,2274,0,0,271750,0.071917,0,2,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-happy-enroll-solid,C5,1,False,False,none,,0,8,26,0,False,118748,1676,0,0,120424,0.033039,0,24,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-misleading-evidence-serology,C5,0,False,False,none,,0,8,54,1,False,301559,1869,0,0,303428,0.07912775,0,8,1,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-misleading-evidence-serology,C5,1,False,False,none,,0,8,20,0,False,135905,1341,0,0,137246,0.03665825,0,16,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-out-of-order-shared-head,C5,0,False,False,none,,0,8,52,0,False,260468,2147,0,0,262615,0.069411,0,3,2,0,0,0,0,0,3,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-out-of-order-shared-head,C5,1,False,False,committed,lymphoma,0,8,62,1,False,381342,1893,0,0,383235,0.0991215,0,7,0,0,0,0,0,0,8,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-premature-commit,C5,0,False,False,none,,0,9,55,0,False,298961,2304,0,0,301265,0.07934825,0,7,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-premature-commit,C5,1,False,False,none,,0,9,25,0,False,125507,1725,0,0,127232,0.03482675,0,24,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-prompt-injection,C5,0,False,False,none,,0,9,25,0,False,140767,1504,0,0,142271,0.03819975,0,22,1,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-prompt-injection,C5,1,False,False,committed,lymphoma,0,9,57,1,False,294535,2217,0,0,296752,0.07806775,2,2,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-refer-waiver-marrow,C5,0,False,False,none,,0,9,63,0,False,333999,2975,0,0,336974,0.08944975,0,5,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-refer-waiver-marrow,C5,1,False,False,committed,lymphoma,0,9,64,0,False,359110,2393,0,0,361503,0.0945635,0,1,0,0,0,1,0,0,3,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-rescreen-washout,C5,0,False,False,none,,0,8,18,0,False,87377,1714,0,0,89091,0.02527225,0,15,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-rescreen-washout,C5,1,False,False,committed,lymphoma,0,8,86,0,False,418985,2734,0,0,421719,0.11021425,0,1,2,0,0,0,0,2,12,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-screenfail-disease-leukemia,C5,0,False,False,none,,0,8,21,0,False,87468,1774,0,0,89242,0.025415,0,18,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-screenfail-disease-leukemia,C5,1,False,False,committed,leukemia,0,8,48,0,False,156150,2064,0,0,158214,0.0431655,0,3,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-screenfail-disease-lymphoma,C5,0,False,False,none,,0,8,16,0,False,109247,1071,0,0,110318,0.02945375,0,9,0,0,0,1,0,0,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-screenfail-disease-lymphoma,C5,1,False,False,none,,0,8,45,0,False,210418,1961,0,0,212379,0.0565265,0,3,1,0,0,0,0,0,3,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-screenfail-disease-solid,C5,0,False,False,committed,solid_tumor,0,8,56,0,False,284373,2079,0,0,286452,0.07525125,0,3,0,0,0,0,0,1,2,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-screenfail-disease-solid,C5,1,True,True,committed,solid_tumor,0,8,56,0,False,277455,2066,0,0,279521,0.07349575,0,4,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-screenfail-no-measurable,C5,0,False,False,committed,solid_tumor,0,8,45,0,False,266536,1582,0,0,268118,0.069798,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-screenfail-no-measurable,C5,1,False,False,committed,solid_tumor,0,8,48,1,False,300821,1966,0,0,302787,0.07913725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-screenfail-safety-qtc,C5,0,False,False,none,,0,8,13,0,False,71582,1480,0,0,73062,0.0208555,0,11,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-screenfail-safety-qtc,C5,1,False,False,none,,0,8,49,0,False,274792,1989,0,0,276781,0.072676,0,1,2,0,0,0,0,0,2,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-verified-confirm-enroll,C5,0,False,False,none,,0,8,19,0,False,103679,1248,0,0,104927,0.02841575,0,9,0,0,0,3,0,0,2,0,0,0,0,0
gpt-5.4-mini,clinical_trial_eligibility,t6-verified-confirm-enroll,C5,1,True,True,committed,lymphoma,0,8,52,0,False,288916,1678,0,0,290594,0.075585,0,1,1,0,0,0,0,0,3,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-correction-branch-switch,C5,0,True,True,committed,move_out,0,4,11,0,True,10214,557,0,0,10771,0.0036675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-correction-branch-switch,C5,1,False,False,none,,0,4,9,0,False,9133,585,0,0,9718,0.00345325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-correction-branch-switch,C5,2,False,False,none,,0,4,9,0,False,8222,719,0,0,8941,0.0034935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-digression-return,C5,0,True,True,committed,windows,0,4,9,0,False,8925,396,0,0,9321,0.00302325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-digression-return,C5,1,True,True,committed,windows,0,4,9,0,False,8959,450,0,0,9409,0.00313975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-digression-return,C5,2,True,True,committed,windows,0,4,9,0,False,8925,396,0,0,9321,0.00302325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-duplicate-commit-deepclean,C5,0,True,True,committed,deep_clean,0,3,11,0,False,9048,345,0,0,9393,0.002952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-duplicate-commit-deepclean,C5,1,True,True,committed,deep_clean,0,3,9,0,False,6787,428,0,0,7215,0.00255275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-duplicate-commit-deepclean,C5,2,True,True,committed,deep_clean,0,3,11,0,False,9048,362,0,0,9410,0.002986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-happy-deepclean,C5,0,True,True,committed,deep_clean,0,3,9,0,False,7890,333,0,0,8223,0.0026385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-happy-deepclean,C5,1,True,True,committed,deep_clean,0,3,9,0,False,7890,350,0,0,8240,0.0026725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-happy-deepclean,C5,2,True,True,committed,deep_clean,0,3,9,0,False,7890,337,0,0,8227,0.0026465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-happy-moveout,C5,0,False,False,none,,0,3,8,0,False,7059,482,0,0,7541,0.00272875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-happy-moveout,C5,1,True,True,committed,move_out,0,3,10,0,False,9095,376,0,0,9471,0.00302575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-happy-moveout,C5,2,True,True,committed,move_out,0,3,10,0,False,7949,377,0,0,8326,0.00274125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-happy-windows,C5,0,True,True,committed,windows,0,3,9,0,False,7957,417,0,0,8374,0.00282325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-happy-windows,C5,1,False,False,none,,0,3,6,0,False,8182,419,0,0,8601,0.0028835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-happy-windows,C5,2,True,True,committed,windows,0,3,9,0,False,7994,424,0,0,8418,0.0028465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-invalid-then-repair-moveout,C5,0,True,True,committed,move_out,0,5,12,0,True,13576,481,0,0,14057,0.004356,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-invalid-then-repair-moveout,C5,1,True,True,committed,move_out,0,5,11,0,True,12456,600,0,0,13056,0.004314,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-invalid-then-repair-moveout,C5,2,True,True,committed,move_out,0,5,12,0,True,13576,480,0,0,14056,0.004354,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-invalid-then-repair-windows,C5,0,True,True,committed,windows,0,4,11,0,True,11304,375,0,0,11679,0.003576,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-invalid-then-repair-windows,C5,1,True,True,committed,windows,0,4,11,0,True,11304,414,0,0,11718,0.003654,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-invalid-then-repair-windows,C5,2,True,True,committed,windows,0,4,11,0,True,11366,417,0,0,11783,0.0036755,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-multi-answer-deepclean,C5,0,True,True,committed,deep_clean,0,2,9,0,False,7060,274,0,0,7334,0.002313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-multi-answer-deepclean,C5,1,True,True,committed,deep_clean,0,2,9,0,False,5762,254,0,0,6016,0.0019485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-multi-answer-deepclean,C5,2,True,True,committed,deep_clean,0,2,9,0,False,5762,270,0,0,6032,0.0019805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-multi-answer-moveout,C5,0,True,True,committed,move_out,0,2,9,0,False,5747,265,0,0,6012,0.00196675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-multi-answer-moveout,C5,1,True,True,committed,move_out,0,2,9,0,False,5747,289,0,0,6036,0.00201475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-multi-answer-moveout,C5,2,True,True,committed,move_out,0,2,9,0,False,5747,302,0,0,6049,0.00204075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-out-of-order-windows,C5,0,True,True,committed,windows,0,3,9,0,False,10064,313,0,0,10377,0.003142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-out-of-order-windows,C5,1,True,True,committed,windows,0,3,9,0,False,7845,356,0,0,8201,0.00267325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-out-of-order-windows,C5,2,True,True,committed,windows,0,3,9,0,False,7918,350,0,0,8268,0.0026795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-premature-commit-moveout,C5,0,True,True,committed,move_out,0,4,9,0,False,8903,448,0,0,9351,0.00312175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-premature-commit-moveout,C5,1,True,True,committed,move_out,0,4,9,0,False,8903,436,0,0,9339,0.00309775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-premature-commit-moveout,C5,2,True,True,committed,move_out,0,4,9,0,False,8903,484,0,0,9387,0.00319375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-prompt-injection-windows,C5,0,True,True,committed,windows,0,4,9,0,False,8960,539,0,0,9499,0.003318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-prompt-injection-windows,C5,1,False,False,none,,0,4,9,0,False,9244,582,0,0,9826,0.003475,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-prompt-injection-windows,C5,2,False,False,none,,0,4,3,0,False,5433,454,0,0,5887,0.00226625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-skip-mandatory-email,C5,0,True,True,committed,deep_clean,0,4,9,0,False,8918,529,0,0,9447,0.0032875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-skip-mandatory-email,C5,1,True,True,committed,deep_clean,0,4,9,0,False,8918,307,0,0,9225,0.0028435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-skip-mandatory-email,C5,2,True,True,committed,deep_clean,0,4,9,0,False,8918,451,0,0,9369,0.0031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-verified-confirm-moveout,C5,0,True,True,committed,move_out,0,2,10,0,False,5815,267,0,0,6082,0.00198775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-verified-confirm-moveout,C5,1,True,True,committed,move_out,0,2,10,0,False,5815,293,0,0,6108,0.00203975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,form_booking,w1-verified-confirm-moveout,C5,2,True,True,committed,move_out,0,2,10,0,False,5815,285,0,0,6100,0.00202375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-correction-branch-switch,C5,0,True,True,committed,slow_response,0,5,11,0,True,15191,487,0,0,15678,0.00477175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-correction-branch-switch,C5,1,True,True,committed,slow_response,0,5,13,0,True,18712,475,0,0,19187,0.005628,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-correction-branch-switch,C5,2,True,True,committed,slow_response,0,5,13,0,True,17488,567,0,0,18055,0.005506,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-digression-return-slow-response,C5,0,True,True,committed,slow_response,0,5,9,0,False,15126,400,0,0,15526,0.0045815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-digression-return-slow-response,C5,1,True,True,committed,slow_response,0,5,8,0,False,12932,665,0,0,13597,0.004563,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-digression-return-slow-response,C5,2,True,True,committed,slow_response,0,5,9,0,False,14139,480,0,0,14619,0.00449475,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-duplicate-commit-error-spike,C5,0,False,False,none,,0,3,2,0,False,5165,282,0,0,5447,0.00185525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-duplicate-commit-error-spike,C5,1,True,True,committed,error_spike,0,3,7,0,False,8395,220,0,0,8615,0.00253875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-duplicate-commit-error-spike,C5,2,True,True,committed,error_spike,0,3,7,0,False,8433,223,0,0,8656,0.00255425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-error-spike,C5,0,False,False,none,,0,2,2,0,False,4166,130,0,0,4296,0.0013015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-error-spike,C5,1,False,False,none,,0,2,2,0,False,4166,152,0,0,4318,0.0013455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-error-spike,C5,2,True,True,committed,error_spike,0,2,5,0,False,7361,182,0,0,7543,0.00220425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-server-down,C5,0,True,True,committed,server_down,0,4,14,0,False,13739,734,0,0,14473,0.00490275,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-server-down,C5,1,False,False,none,,0,4,4,0,False,6196,405,0,0,6601,0.002359,0,2,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-server-down,C5,2,True,True,committed,server_down,0,4,14,0,False,13737,654,0,0,14391,0.00474225,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-slow-response,C5,0,True,True,committed,slow_response,0,4,8,0,False,13139,436,0,0,13575,0.00415675,0,0,0,0,0,0,0,0,0,0,0,1,0,0
gpt-5.4-mini,incident_investigation,w2-happy-slow-response,C5,1,True,True,committed,slow_response,0,4,8,0,False,10750,341,0,0,11091,0.0033695,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-slow-response,C5,2,True,True,committed,slow_response,0,4,8,0,False,10993,483,0,0,11476,0.00371425,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-insufficient-evidence-escalate,C5,0,True,True,escalated,,0,3,11,0,False,12354,419,0,0,12773,0.0039265,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-insufficient-evidence-escalate,C5,1,True,True,escalated,,0,3,11,0,False,11303,487,0,0,11790,0.00379975,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-insufficient-evidence-escalate,C5,2,True,True,escalated,,0,3,9,0,False,11096,449,0,0,11545,0.003672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-invalid-then-repair-server-down,C5,0,True,True,committed,server_down,0,6,14,0,True,18784,874,0,0,19658,0.006444,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-invalid-then-repair-server-down,C5,1,True,True,committed,server_down,0,6,14,0,True,19324,869,0,0,20193,0.006569,0,0,0,0,0,1,0,0,2,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-invalid-then-repair-server-down,C5,2,True,True,committed,server_down,0,6,16,0,True,22510,825,0,0,23335,0.0072775,0,0,0,0,0,1,0,0,4,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-misleading-evidence-server-down,C5,0,True,True,committed,server_down,0,4,14,0,False,13854,676,0,0,14530,0.0048155,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-misleading-evidence-server-down,C5,1,True,True,committed,server_down,0,4,12,0,False,13367,560,0,0,13927,0.00446175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-misleading-evidence-server-down,C5,2,True,True,committed,server_down,0,4,16,0,False,17576,1025,0,0,18601,0.006444,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-multi-answer-server-down,C5,0,True,True,committed,server_down,0,2,10,0,False,8212,450,0,0,8662,0.002953,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-multi-answer-server-down,C5,1,True,True,committed,server_down,0,2,8,0,False,8119,387,0,0,8506,0.00280375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-multi-answer-server-down,C5,2,True,True,committed,server_down,0,2,14,0,False,19482,401,0,0,19883,0.0056725,0,0,1,0,0,0,0,0,2,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-out-of-order-slow-response,C5,0,True,True,committed,slow_response,0,4,8,0,False,10729,377,0,0,11106,0.00343625,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-out-of-order-slow-response,C5,1,True,True,committed,slow_response,0,4,9,0,False,11927,488,0,0,12415,0.00395775,0,0,0,0,0,0,0,0,1,0,0,0,0,0
