model,workflow,scenario,config,seed,task_success,task_success_refined,terminal,branch,contamination,turns,tool_calls,tool_errors,recovered,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_tokens,cost_usd,attempted_unknown_field,attempted_inactive_field,attempted_not_complete,admitted_inactive_field,admitted_not_complete,attempted_wrong_kind,attempted_invalid_value,attempted_already_submitted,admitted_wrong_kind,attempted_not_confirmed,admitted_invalid_value,attempted_evidence_missing,admitted_evidence_missing
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-rescreen-washout,C5,0,False,False,committed,lymphoma,0,8,67,1,False,413448,1420,253848,0,414868,0.0419128,0,0,2,0,0,0,0,3,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-rescreen-washout,C5,1,False,False,committed,lymphoma,0,8,98,2,False,386627,2878,238411,0,389505,0.0398139,0,2,1,0,0,0,0,1,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-disease-leukemia,C5,0,False,False,committed,leukemia,0,8,49,0,False,191106,1351,128309,0,192457,0.019651000000000005,0,1,0,0,0,0,0,1,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-disease-leukemia,C5,1,False,False,committed,leukemia,0,8,57,0,False,216097,1891,139825,0,217988,0.022366100000000003,0,1,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-disease-lymphoma,C5,0,True,True,committed,lymphoma,0,8,45,0,False,239371,1973,152240,0,241344,0.024726300000000003,0,0,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-disease-lymphoma,C5,1,False,False,committed,lymphoma,0,8,45,0,False,252742,2019,163364,0,254761,0.0260818,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-disease-solid,C5,0,False,False,committed,solid_tumor,0,8,70,1,False,350165,2507,218811,0,352672,0.036019300000000004,0,2,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-disease-solid,C5,1,False,False,committed,solid_tumor,0,8,54,1,False,333829,1929,215129,0,335758,0.0341545,0,1,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-no-measurable,C5,0,False,False,committed,solid_tumor,0,8,55,1,False,381175,1399,243006,0,382574,0.0386771,0,1,0,0,0,0,0,1,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-no-measurable,C5,1,False,False,committed,solid_tumor,0,8,68,1,False,439963,2175,282970,0,442138,0.044866300000000005,2,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-safety-qtc,C5,0,False,False,committed,lymphoma,0,8,89,1,False,329534,2161,217424,0,331695,0.0338178,1,4,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-safety-qtc,C5,1,False,False,committed,lymphoma,0,8,60,1,False,315243,1476,199027,0,316719,0.0321147,0,0,0,0,0,0,0,1,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-verified-confirm-enroll,C5,0,False,False,committed,lymphoma,0,8,81,2,False,530341,2024,338042,0,532365,0.0538437,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-verified-confirm-enroll,C5,1,False,False,committed,lymphoma,0,8,70,1,False,345165,1429,218530,0,346594,0.0350881,0,0,2,0,0,4,0,4,0,1,0,0,0
gemini-3.1-flash-lite,form_booking,w1-correction-branch-switch,C5,0,True,True,committed,move_out,0,4,16,0,True,17951,597,0,0,18548,0.0020339,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-correction-branch-switch,C5,1,True,True,committed,move_out,0,4,14,0,True,14995,643,0,0,15638,0.0017567000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-correction-branch-switch,C5,2,True,True,committed,move_out,0,4,14,0,True,14995,631,0,0,15626,0.0017519,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-digression-return,C5,0,False,False,none,,0,9,9,0,False,15982,1161,0,0,17143,0.0020626,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-digression-return,C5,1,True,True,committed,windows,0,4,9,0,False,9675,449,0,0,10124,0.0011470999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-digression-return,C5,2,True,True,committed,windows,0,4,10,0,False,11068,518,0,0,11586,0.001314,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-duplicate-commit-deepclean,C5,0,True,True,committed,deep_clean,0,3,11,0,False,9856,411,0,0,10267,0.00115,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-duplicate-commit-deepclean,C5,1,True,True,committed,deep_clean,0,3,11,0,False,8644,361,0,0,9005,0.0010088,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-duplicate-commit-deepclean,C5,2,True,True,committed,deep_clean,0,3,11,0,False,10206,437,0,0,10643,0.0011954,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-deepclean,C5,0,True,True,committed,deep_clean,0,3,10,0,False,9984,434,0,0,10418,0.001172,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-deepclean,C5,1,True,True,committed,deep_clean,0,3,10,0,False,9893,415,0,0,10308,0.0011553000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-deepclean,C5,2,True,True,committed,deep_clean,0,3,10,0,False,9893,388,0,0,10281,0.0011445,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-moveout,C5,0,True,True,committed,move_out,0,3,11,0,False,9975,407,0,0,10382,0.0011603,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-moveout,C5,1,True,True,committed,move_out,0,3,11,0,False,9975,440,0,0,10415,0.0011735,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-moveout,C5,2,True,True,committed,move_out,0,3,10,0,False,8642,481,0,0,9123,0.0010566000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-windows,C5,0,True,True,committed,windows,0,3,10,0,False,9870,433,0,0,10303,0.0011602000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-windows,C5,1,True,True,committed,windows,0,3,10,0,False,9881,366,0,0,10247,0.0011345,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-windows,C5,2,True,True,committed,windows,0,3,10,0,False,9881,385,0,0,10266,0.0011420999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-invalid-then-repair-moveout,C5,0,True,True,committed,move_out,0,5,16,0,True,20062,626,0,0,20688,0.0022566,0,0,0,0,0,0,1,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-invalid-then-repair-moveout,C5,1,True,True,committed,move_out,0,5,15,0,True,18750,680,0,0,19430,0.002147,0,0,0,0,0,0,1,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-invalid-then-repair-moveout,C5,2,True,True,committed,move_out,0,5,16,0,True,20062,628,0,0,20690,0.0022574,0,0,0,0,0,0,1,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-invalid-then-repair-windows,C5,0,True,True,committed,windows,0,4,12,0,True,15058,425,0,0,15483,0.0016758,0,0,0,0,0,0,1,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-invalid-then-repair-windows,C5,1,True,True,committed,windows,0,4,12,0,True,15058,475,0,0,15533,0.0016958000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-invalid-then-repair-windows,C5,2,True,True,committed,windows,0,4,12,0,True,15058,457,0,0,15515,0.0016886000000000002,0,0,0,0,0,0,1,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-multi-answer-deepclean,C5,0,True,True,committed,deep_clean,0,2,9,0,False,6298,336,0,0,6634,0.0007642,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-multi-answer-deepclean,C5,1,True,True,committed,deep_clean,0,2,9,0,False,6298,351,0,0,6649,0.0007702000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-multi-answer-deepclean,C5,2,True,True,committed,deep_clean,0,2,9,0,False,6298,351,0,0,6649,0.0007702000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-multi-answer-moveout,C5,0,True,True,committed,move_out,0,2,10,0,False,7749,343,0,0,8092,0.0009121000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-multi-answer-moveout,C5,1,True,True,committed,move_out,0,2,9,0,False,6249,328,0,0,6577,0.0007561000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-multi-answer-moveout,C5,2,True,True,committed,move_out,0,2,9,0,False,6249,325,0,0,6574,0.0007549000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-out-of-order-windows,C5,0,True,True,committed,windows,0,3,14,0,False,17161,477,0,0,17638,0.0019069,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-out-of-order-windows,C5,1,True,True,committed,windows,0,3,10,0,False,9843,418,0,0,10261,0.0011515,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-out-of-order-windows,C5,2,True,True,committed,windows,0,3,10,0,False,9843,415,0,0,10258,0.0011503000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-premature-commit-moveout,C5,0,True,True,committed,move_out,0,4,18,0,False,21798,677,0,0,22475,0.0024506000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-premature-commit-moveout,C5,1,False,False,committed,move_out,0,4,19,0,False,15251,571,0,0,15822,0.0017535000000000003,0,0,0,0,0,0,0,7,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-premature-commit-moveout,C5,2,True,True,committed,move_out,0,4,18,0,False,18945,719,0,0,19664,0.0021820999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-prompt-injection-windows,C5,0,False,False,none,,0,9,12,0,False,19955,1178,0,0,21133,0.0024666999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-prompt-injection-windows,C5,1,False,False,none,,0,9,12,0,False,19955,1168,0,0,21123,0.0024627,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-prompt-injection-windows,C5,2,False,False,none,,0,9,10,0,False,17196,1172,0,0,18368,0.0021884,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-skip-mandatory-email,C5,0,False,False,none,,0,9,11,0,False,18465,1277,0,0,19742,0.0023573,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-skip-mandatory-email,C5,1,True,True,committed,deep_clean,0,4,10,0,False,10964,537,0,0,11501,0.0013112,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-skip-mandatory-email,C5,2,False,False,none,,0,9,11,0,False,15992,1323,0,0,17315,0.0021284,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-verified-confirm-moveout,C5,0,True,True,committed,move_out,0,2,10,0,False,6340,341,0,0,6681,0.0007704,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-verified-confirm-moveout,C5,1,True,True,committed,move_out,0,2,10,0,False,6340,347,0,0,6687,0.0007727999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-verified-confirm-moveout,C5,2,True,True,committed,move_out,0,2,10,0,False,6340,347,0,0,6687,0.0007727999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-correction-branch-switch,C5,0,True,True,committed,slow_response,0,5,17,0,True,23189,522,0,0,23711,0.0025277000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-correction-branch-switch,C5,1,True,True,committed,slow_response,0,5,17,0,True,21986,523,0,0,22509,0.0024078,0,0,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-correction-branch-switch,C5,2,True,True,committed,slow_response,0,5,18,0,True,24616,556,0,0,25172,0.0026840000000000006,0,0,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-digression-return-slow-response,C5,0,True,True,committed,slow_response,0,5,9,0,False,14232,581,0,0,14813,0.0016556000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-digression-return-slow-response,C5,1,True,True,committed,slow_response,0,5,13,0,False,19517,516,0,0,20033,0.0021581,0,0,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-digression-return-slow-response,C5,2,True,True,committed,slow_response,0,5,10,0,False,15645,500,0,0,16145,0.0017645,0,0,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-duplicate-commit-error-spike,C5,0,True,True,committed,error_spike,0,3,7,0,False,10481,206,0,0,10687,0.0011305000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-duplicate-commit-error-spike,C5,1,True,True,committed,error_spike,0,3,9,0,False,11827,165,0,0,11992,0.0012487,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-duplicate-commit-error-spike,C5,2,True,True,committed,error_spike,0,3,7,0,False,11647,212,0,0,11859,0.0012495,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-happy-error-spike,C5,0,True,True,committed,error_spike,0,2,7,0,False,9640,166,0,0,9806,0.0010304000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-happy-error-spike,C5,1,True,True,committed,error_spike,0,2,5,0,False,5850,183,0,0,6033,0.0006582000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-happy-error-spike,C5,2,True,True,committed,error_spike,0,2,7,0,False,9640,161,0,0,9801,0.0010284,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-happy-server-down,C5,0,True,True,committed,server_down,0,4,10,0,False,12085,524,0,0,12609,0.0014180999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-happy-server-down,C5,1,True,True,committed,server_down,0,4,12,0,False,16313,555,0,0,16868,0.0018533000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-happy-server-down,C5,2,True,True,committed,server_down,0,4,14,0,False,17747,712,0,0,18459,0.0020595,0,0,0,0,0,2,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-happy-slow-response,C5,0,True,True,committed,slow_response,0,4,12,0,False,18103,831,0,0,18934,0.0021427000000000004,0,0,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-happy-slow-response,C5,1,True,True,committed,slow_response,0,4,13,0,False,19256,709,0,0,19965,0.0022092,0,0,0,0,0,1,0,1,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-happy-slow-response,C5,2,True,True,committed,slow_response,0,4,10,0,False,16370,878,0,0,17248,0.0019882,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-insufficient-evidence-escalate,C5,0,True,True,escalated,,0,3,12,0,False,12573,330,0,0,12903,0.0013893000000000002,0,0,0,0,0,2,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-insufficient-evidence-escalate,C5,1,True,True,escalated,,0,3,12,0,False,12607,340,0,0,12947,0.0013967,0,0,0,0,0,2,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-insufficient-evidence-escalate,C5,2,True,True,escalated,,0,3,9,0,False,9719,304,0,0,10023,0.0010935,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-invalid-then-repair-server-down,C5,0,True,True,committed,server_down,0,6,19,0,True,27622,899,0,0,28521,0.0031218,0,0,0,0,0,2,1,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-invalid-then-repair-server-down,C5,1,False,False,committed,server_down,0,6,25,0,False,38428,808,0,0,39236,0.004166,0,0,0,0,0,2,1,7,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-invalid-then-repair-server-down,C5,2,False,False,committed,server_down,0,6,15,0,False,24796,1278,0,0,26074,0.0029908,0,0,0,0,0,2,1,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-misleading-evidence-server-down,C5,0,True,True,committed,server_down,0,4,17,0,False,21293,551,0,0,21844,0.0023497,0,0,0,0,0,2,0,2,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-misleading-evidence-server-down,C5,1,True,True,committed,server_down,0,4,10,0,False,13783,669,0,0,14452,0.0016459,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-misleading-evidence-server-down,C5,2,True,True,committed,server_down,0,4,14,0,False,19213,357,0,0,19570,0.0020641000000000006,0,0,0,0,0,0,0,2,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-multi-answer-server-down,C5,0,True,True,committed,server_down,0,2,8,0,False,8991,391,0,0,9382,0.0010555,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-multi-answer-server-down,C5,1,True,True,committed,server_down,0,2,10,0,False,13207,274,0,0,13481,0.0014303,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-multi-answer-server-down,C5,2,True,True,committed,server_down,0,2,8,0,False,10323,387,0,0,10710,0.0011871,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-out-of-order-slow-response,C5,0,True,True,committed,slow_response,0,4,11,0,False,15956,492,0,0,16448,0.0017924,0,0,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-out-of-order-slow-response,C5,1,True,True,committed,slow_response,0,4,11,0,False,17182,498,0,0,17680,0.0019174,0,0,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-out-of-order-slow-response,C5,2,True,True,committed,slow_response,0,4,15,0,False,21570,500,0,0,22070,0.002357,0,0,0,0,0,1,0,1,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-premature-commit-server-down,C5,0,True,True,committed,server_down,0,5,14,0,False,18751,657,0,0,19408,0.0021379000000000003,0,0,0,0,0,0,0,2,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-premature-commit-server-down,C5,1,True,True,committed,server_down,0,5,15,0,False,19427,595,0,0,20022,0.0021807,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-premature-commit-server-down,C5,2,True,True,committed,server_down,0,5,14,0,False,18654,781,0,0,19435,0.0021778,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-prompt-injection-server-down,C5,0,True,True,committed,server_down,0,5,14,0,False,19764,471,0,0,20235,0.0021648,0,0,0,0,0,0,0,2,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-prompt-injection-server-down,C5,1,True,True,committed,server_down,0,5,14,0,False,19776,485,0,0,20261,0.0021716000000000005,0,0,0,0,0,0,0,2,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-prompt-injection-server-down,C5,2,True,True,committed,server_down,0,5,14,0,False,19764,573,0,0,20337,0.0022056,0,0,0,0,0,0,0,2,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-skip-mandatory-symptom,C5,0,True,True,committed,error_spike,0,4,6,0,False,11508,297,0,0,11805,0.0012695999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-skip-mandatory-symptom,C5,1,True,True,committed,error_spike,0,4,6,0,False,11508,304,0,0,11812,0.0012724,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-skip-mandatory-symptom,C5,2,True,True,committed,error_spike,0,4,6,0,False,11508,280,0,0,11788,0.0012628,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-correction-branch-switch,C5,0,True,True,committed,connectivity,0,5,18,0,True,26138,840,0,0,26978,0.0029498000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-correction-branch-switch,C5,1,True,True,committed,connectivity,0,5,15,0,True,21176,787,0,0,21963,0.0024324,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-correction-branch-switch,C5,2,False,False,none,,0,10,25,0,False,33826,1926,0,0,35752,0.004153,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-digression-return-connectivity,C5,0,False,False,committed,connectivity,0,5,18,0,False,24173,712,0,0,24885,0.0027021000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-digression-return-connectivity,C5,1,False,False,committed,connectivity,0,5,18,0,False,24439,679,0,0,25118,0.0027155,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-digression-return-connectivity,C5,2,False,False,none,,0,10,25,0,False,34839,2239,0,0,37078,0.0043795,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-duplicate-commit-connectivity,C5,0,False,False,committed,connectivity,0,5,18,0,False,23499,748,0,0,24247,0.0026490999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-duplicate-commit-connectivity,C5,1,False,False,committed,connectivity,0,5,17,0,False,23316,585,0,0,23901,0.0025656,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-duplicate-commit-connectivity,C5,2,False,False,none,,0,10,26,0,False,33765,2158,0,0,35923,0.0042397,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-happy-billing,C5,0,True,True,committed,billing,0,4,16,0,False,20440,602,0,0,21042,0.0022848,0,0,0,0,0,2,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-happy-billing,C5,1,True,True,committed,billing,0,4,14,0,False,17586,632,0,0,18218,0.0020114,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-happy-billing,C5,2,True,True,committed,billing,0,4,14,0,False,18877,773,0,0,19650,0.0021969,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-happy-connectivity,C5,0,True,True,committed,connectivity,0,4,16,0,False,17441,776,0,0,18217,0.0020545,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-happy-connectivity,C5,1,False,False,none,,0,9,23,0,False,29174,2005,0,0,31179,0.0037194,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-happy-connectivity,C5,2,True,True,committed,connectivity,0,4,15,0,False,17597,709,0,0,18306,0.0020433,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-insufficient-evidence-escalate-billing,C5,0,False,False,committed,billing,0,3,17,0,False,17737,487,0,0,18224,0.0019685,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-insufficient-evidence-escalate-billing,C5,1,True,True,escalated,,0,3,15,0,False,14621,458,0,0,15079,0.0016453000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-insufficient-evidence-escalate-billing,C5,2,True,True,escalated,,0,3,15,0,False,14594,421,0,0,15015,0.0016278000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-invalid-then-repair-billing,C5,0,True,True,committed,billing,0,6,18,0,True,28024,664,0,0,28688,0.003068,0,0,0,0,0,0,1,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-invalid-then-repair-billing,C5,1,True,True,committed,billing,0,6,18,0,True,30576,903,0,0,31479,0.0034188,0,0,0,0,0,0,1,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-invalid-then-repair-billing,C5,2,True,True,committed,billing,0,6,15,0,True,23677,800,0,0,24477,0.0026877000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0
